year,locality_id,pland_00_water,pland_01_evergreen_needleleaf,pland_02_evergreen_broadleaf,pland_03_deciduous_needleleaf,pland_04_deciduous_broadleaf,pland_05_mixed_forest,pland_06_closed_shrubland,pland_08_woody_savanna,pland_09_savanna,pland_10_grassland,pland_11_wetland,pland_12_cropland,pland_13_urban,pland_14_mosiac,pland_15_barren,id,elevation_median,elevation_sd
2017,L2710210,0.41379310344827586,0,0,0,0,0,0,0,0.06896551724137931,0,0.13793103448275862,0,0.3793103448275862,0,0,9362,5.176668211667922,5.111015380049482
2017,L5892672,0.03125,0,0,0,0,0,0,0.375,0.46875,0,0,0.0625,0,0.0625,0,9706,47.48081276915264,2.2838561780363644
2017,L652256,0.1,0,0,0,0.03333333333333333,0,0,0.5666666666666667,0.23333333333333334,0.03333333333333333,0.03333333333333333,0,0,0,0,9425,82.39290830572816,4.214413816471306
2017,L210417,0.84375,0,0,0,0,0,0,0.03125,0,0.03125,0.0625,0,0.03125,0,0,9299,0.1784128398245221,0.2821218184058821
2017,L713205,0.3548387096774194,0,0,0,0,0,0,0.06451612903225806,0,0,0.5161290322580645,0,0.06451612903225806,0,0,9713,5.348464957539207,7.339912838518341
2017,L718514,0.25806451612903225,0,0,0,0,0,0,0.03225806451612903,0.12903225806451613,0,0.16129032258064516,0,0.41935483870967744,0,0,9715,3.920604333818272,3.0915061890308744
2017,L2411973,0.12903225806451613,0,0,0,0,0,0,0,0,0,0.0967741935483871,0,0.7741935483870968,0,0,9718,3.871843540308309,2.875673710912854
2017,L511290,0.1,0,0,0,0,0,0,0.6,0.13333333333333333,0.03333333333333333,0.06666666666666667,0,0.06666666666666667,0,0,9326,2.892191193141052,2.467638446363436
2017,L5887878,0.03333333333333333,0,0,0,0,0,0,0.4,0.4666666666666667,0.1,0,0,0,0,0,9725,40.582644301641466,3.9149776729237002
2017,L5928697,0.4838709677419355,0,0.12903225806451613,0,0,0,0,0.06451612903225806,0,0,0.3225806451612903,0,0,0,0,10039,5.83804557196806,6.290459058541216
2017,L3697445,0.43333333333333335,0,0,0,0,0,0,0.1,0.2,0,0.16666666666666666,0,0.1,0,0,10044,4.577507901674762,4.75521528008868
2017,L127253,0.5333333333333333,0,0,0,0,0,0,0.06666666666666667,0,0,0.4,0,0,0,0,9051,1.0596174103388234,1.7266334020341483
2017,L5984873,0.13333333333333333,0,0,0,0,0.03333333333333333,0,0.2,0,0,0.6333333333333333,0,0,0,0,10053,4.334517276655145,3.5754749119403293
2017,L365516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10055,1,9.468013766583036e-17
2017,L6014137,0.5,0,0,0,0,0,0,0,0,0.06666666666666667,0,0,0.43333333333333335,0,0,10056,1.5348078851335298,1.570597772664948
2017,L6642229,0.5666666666666667,0,0,0,0,0,0,0,0.03333333333333333,0,0.16666666666666666,0,0.2,0,0.03333333333333333,10073,2.1223149006964057,1.6938344338042
2017,L5948915,0.5,0,0,0,0,0,0,0.06666666666666667,0,0.03333333333333333,0.13333333333333333,0,0.26666666666666666,0,0,10087,1.80137978514965,1.9976978548027957
2017,L5940413,0.23333333333333334,0.1,0.2,0,0,0.03333333333333333,0,0.2,0,0,0.23333333333333334,0,0,0,0,10088,10.763550210205786,6.5850644051157925
2017,L4571778,0.28125,0.03125,0,0,0,0,0,0.125,0.28125,0,0,0,0.28125,0,0,10089,10.728521469466097,9.462627178116882
2017,L5996414,0.21875,0.15625,0.125,0,0,0,0,0.0625,0,0,0.375,0,0,0,0.0625,10095,4.706894055097886,4.368550844667543
2017,L5984944,0.06451612903225806,0,0,0,0,0.03225806451612903,0,0.16129032258064516,0,0,0.7419354838709677,0,0,0,0,10096,4.656625866050917,3.65667287684574
2017,L5974282,0.43333333333333335,0,0,0,0,0,0,0.1,0,0,0.4666666666666667,0,0,0,0,10099,0.7846436889254447,0.9574654733170478
2017,L3213397,0.03225806451612903,0,0,0,0,0,0,0.03225806451612903,0.3225806451612903,0,0,0,0.6129032258064516,0,0,9337,6.278295633807316,1.000900408111026
2017,L5912489,0.06451612903225806,0,0,0,0,0,0,0.45161290322580644,0.45161290322580644,0.03225806451612903,0,0,0,0,0,10102,55.47921698654765,3.907729664053453
2017,L2948243,0.3,0,0,0,0,0,0,0.1,0.06666666666666667,0.06666666666666667,0.16666666666666666,0,0.3,0,0,9346,3.341897229584108,2.3343132550151706
2017,L910949,0.6785714285714286,0,0,0,0,0,0,0,0,0,0.21428571428571427,0,0.10714285714285714,0,0,9343,0.554497285903304,0.7241811455611477
2017,L5944816,0.16666666666666666,0,0,0,0,0,0,0.06666666666666667,0.06666666666666667,0,0.03333333333333333,0,0.6666666666666666,0,0,10142,8.179107666362498,2.128472386477369
2017,L5887720,0.03333333333333333,0,0,0,0,0,0,0.03333333333333333,0.5,0.3333333333333333,0,0,0,0.1,0,10144,53.414370607086965,2.432797149661091
2017,L5918874,0.34375,0.0625,0,0,0,0,0,0.15625,0.03125,0,0.375,0,0.03125,0,0,10146,4.099183518746431,3.538137315426623
2017,L5846414,0.03333333333333333,0,0,0,0,0,0,0.06666666666666667,0.7333333333333333,0.16666666666666666,0,0,0,0,0,10147,52.868277282458,5.328428043917688
2017,L1815617,0.45161290322580644,0,0,0,0,0,0,0,0.22580645161290322,0,0.16129032258064516,0,0.16129032258064516,0,0,10149,2.105386883026215,1.5316894118971613
2017,L6007803,0.3333333333333333,0.03333333333333333,0.2,0,0,0,0,0,0,0,0.43333333333333335,0,0,0,0,10153,2.0743616551256467,2.340800993766008
2017,L853905,0.7,0,0,0,0.06666666666666667,0,0,0,0,0,0.23333333333333334,0,0,0,0,9252,3.0911262375806765,3.1011760750370696
2017,L5158546,0.12903225806451613,0.03225806451612903,0.6129032258064516,0,0,0,0,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.0967741935483871,0,0,0,0,10245,9.211243849308609,5.151520376630126
2017,L5928698,0.6,0,0,0,0,0,0,0,0,0,0.23333333333333334,0,0.16666666666666666,0,0,9795,0.6732439566845329,0.8115532436538331
2017,L591879,0.16129032258064516,0,0,0,0.03225806451612903,0.16129032258064516,0,0.6129032258064516,0,0,0.03225806451612903,0,0,0,0,9568,85.17605310133092,4.883250794355313
2017,L5415049,0.125,0,0,0,0.09375,0.25,0,0.53125,0,0,0,0,0,0,0,10248,28.501975897631443,2.638021900359585
2017,L1391426,0.4,0,0,0,0,0,0,0.2,0.16666666666666666,0,0.23333333333333334,0,0,0,0,10249,4.369027367292839,4.257362572608734
2017,L5967608,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,10255,2.137112863887094,2.371407209229511
2017,L5996310,0.37037037037037035,0,0,0,0,0.037037037037037035,0,0.2962962962962963,0.1111111111111111,0,0.1111111111111111,0,0.07407407407407407,0,0,10256,25.035926316347094,2.1017538120452794
2017,L4957311,0.20689655172413793,0.10344827586206896,0.034482758620689655,0,0,0,0,0.20689655172413793,0.034482758620689655,0,0.3793103448275862,0,0,0,0.034482758620689655,10299,3.598880108856649,3.414503893871658
2017,L3715841,0.03125,0,0,0,0.03125,0.03125,0,0.46875,0.1875,0.03125,0,0,0.21875,0,0,10380,49.87016699385642,3.720061346953357
2017,L4671581,0.1935483870967742,0.03225806451612903,0.03225806451612903,0,0.3225806451612903,0.12903225806451613,0,0.2903225806451613,0,0,0,0,0,0,0,10459,40.56103368812763,9.274893652880392
2017,L5426862,0.4838709677419355,0,0,0,0,0,0,0.12903225806451613,0.03225806451612903,0.03225806451612903,0.2903225806451613,0,0.03225806451612903,0,0,10499,2.428411276023577,2.965236176514229
2017,L5917955,0.5333333333333333,0,0,0,0,0,0,0,0,0,0.4666666666666667,0,0,0,0,10503,1.4833804538138866,2.0443671025299435
2017,L2878570,0.03125,0,0,0,0,0,0,0.28125,0.09375,0,0.0625,0,0.53125,0,0,10506,65.68772984714795,1.6131728839450965
2017,L6025218,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.6333333333333333,0,0.03333333333333333,10508,3.6551781534643935,3.068722825118954
2017,L6021093,0.0625,0,0,0,0,0,0,0.5625,0,0.1875,0.03125,0.09375,0.0625,0,0,10510,84.98911167541807,6.397955528456678
2017,L3621010,0.5806451612903226,0.03225806451612903,0.12903225806451613,0,0,0.06451612903225806,0,0.0967741935483871,0,0,0.06451612903225806,0,0.03225806451612903,0,0,9429,4.93336333100043,3.416573743612054
2017,L6036008,0.4666666666666667,0,0,0,0.3333333333333333,0,0,0.1,0,0,0.1,0,0,0,0,10513,92.69879021288725,5.029120235052717
2017,L5941901,0.034482758620689655,0.10344827586206896,0.3103448275862069,0,0,0.10344827586206896,0,0.13793103448275862,0,0,0.3103448275862069,0,0,0,0,10521,9.040474879714282,2.8183683126298886
2017,L252744,0.15625,0,0,0,0,0,0,0.34375,0,0,0.5,0,0,0,0,9132,7.089377261813906,5.54713820344544
2017,L4376031,0.41935483870967744,0,0,0,0,0,0,0,0,0,0.06451612903225806,0,0.4838709677419355,0,0.03225806451612903,10528,2.788285716480739,2.5060854157385646
2017,L5975347,0.5161290322580645,0.06451612903225806,0.0967741935483871,0,0,0,0,0.03225806451612903,0,0,0.2903225806451613,0,0,0,0,10529,3.6271293019194855,4.5995345225299715
2017,L5979974,0.0625,0,0,0,0,0,0,0.8125,0,0.09375,0.03125,0,0,0,0,10530,6.400619276599432,3.071378672347883
2017,L5969436,0.5666666666666667,0,0,0,0,0,0,0.06666666666666667,0,0,0.3333333333333333,0,0.03333333333333333,0,0,10531,0.27059608880846864,0.9373723482913755
